SOURCE,award_id_piid,parent_award_agency_id,parent_award_agency_name,parent_award_id_piid,parent_award_modification_number,federal_action_obligation,total_dollars_obligated,base_and_exercised_options_value,current_total_value_of_award,base_and_all_options_value,potential_total_value_of_award,action_date,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,period_of_performance_potential_end_date,solicitation_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,foreign_funding,recipient_name,recipient_parent_name,award_type,type_of_contract_pricing,award_description,action_type_code,action_type,solicitation_identifier,product_or_service_code,product_or_service_code_description,dod_claimant_program_code,dod_claimant_program_description,naics_code,naics_description,domestic_or_foreign_entity_code,epa_designated_product,country_of_product_or_service_origin_code,place_of_manufacture,subcontracting_plan_code,subcontracting_plan,extent_competed_code,extent_competed,solicitation_procedures,type_of_set_aside,evaluated_preference,fair_opportunity_limited_sources_code,fair_opportunity_limited_sources,other_than_full_and_open_competition_code,number_of_offers_received,commercial_item_acquisition_procedures_code,commercial_item_acquisition_procedures,fed_biz_opps_code,fed_biz_opps,clinger_cohen_act_planning,materials_supplies_articles_equipment_code,materials_supplies_articles_equipment,parent_award_type_code,parent_award_type,cost_or_pricing_data_code,cost_or_pricing_data,consolidated_contract_code,consolidated_contract,multi_year_contract_code,multi_year_contract,contingency_humanitarian_or_peacekeeping_operation_code,contingency_humanitarian_or_peacekeeping_operation,tribally_owned_firm,veteran_owned_business,service_disabled_veteran_owned_business,woman_owned_business,women_owned_small_business,economically_disadvantaged_women_owned_small_business,minority_owned_business,subcontinent_asian_asian_indian_american_owned_business,asian_pacific_american_owned_business,black_american_owned_business,hispanic_american_owned_business,native_american_owned_business,other_minority_owned_business,contracting_officers_determination_of_business_size,contracting_officers_determination_of_business_size_code,us_federal_government,federal_agency,us_state_government,us_local_government,city_local_government,county_local_government,municipality_local_government,foreign_government,organizational_type,corporate_entity_not_tax_exempt,partnership_or_limited_liability_partnership,sole_proprietorship,international_organization,us_government_entity,educational_institution,manufacturer_of_goods,receives_contracts,receives_contracts_and_financial_assistance,airport_authority,council_of_governments,housing_authorities_public_tribal,interstate_entity,planning_commission,port_authority,transit_authority,subchapter_scorporation,limited_liability_corporation,foreign_owned,for_profit_organization,nonprofit_organization,other_not_for_profit_organization,the_ability_one_program,private_university_or_college,state_controlled_institution_of_higher_learning,dot_certified_disadvantage,self_certified_small_disadvantaged_business,small_disadvantaged_business,c8a_program_participant,historically_underutilized_business_zone_hubzone_firm,sba_certified_8a_joint_venture,last_modified_date,PALT,ninth
2019,N0016419F0185,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SC11B,4,292040,292040,292040,292040,292040,292040,9/9/2019,2019,2019-09-09T00:00:00Z,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,7/24/2019,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,N00164,NSWC CRANE,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,N00164,NSWC CRANE,X,"FORCE 3, LLC",SIRIUS COMPUTER SOLUTIONS  INC.,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK ENTERPRISE LICENSE,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,A7,ELECTRONICS AND COMMUNICATION EQUIPMENT,334111,ELECTRONIC COMPUTER MANUFACTURING,A,MEETS REQUIREMENTS,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,1,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-06-02T19:09:09Z,47,F
2019,9523ZY19F0057,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SD18B,0,138687.65,138687.65,138687.65,138687.65,416062.95,416062.95,8/6/2019,2019,2019-08-06T00:00:00Z,2020-08-05T00:00:00Z,2022-08-05T00:00:00Z,7/16/2019,339,COMMODITY FUTURES TRADING COMMISSION (CFTC),9507,COMMODITY FUTURES TRADING COMMISSION,9523ZY,COMMODITY FUTURES TRADING COMM,339,COMMODITY FUTURES TRADING COMMISSION (CFTC),9507,COMMODITY FUTURES TRADING COMMISSION,9523ZY,COMMODITY FUTURES TRADING COMM,X,AATD LLC,AATD LLC,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK CORE (100GB&50 GB) SOFTWARE LICENSES,NA,NA,9523ZY19Q0043,7030,INFORMATION TECHNOLOGY SOFTWARE,NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,2,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PARTNERSHIP,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2019-08-06T09:26:46Z,21,F
2019,N6600119F0454,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SD80B,13,174830,174830,174830,174830,174830,174830,8/1/2019,2019,2019-07-23T00:00:00Z,2019-07-30T00:00:00Z,2019-07-30T00:00:00Z,7/16/2019,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,N66001,NIWC PACIFIC,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,N0039B,NAVWAR HQ NAVY ERP,X,"AUGUST SCHELL ENTERPRISES, INC.",AUGUST SCHELL ENTERPRISES  INC.,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK ENTERPRISE - TERM LICENSE,NA,NA,N6600119Q6357,7030,INFORMATION TECHNOLOGY SOFTWARE,A7,ELECTRONICS AND COMMUNICATION EQUIPMENT,541519,OTHER COMPUTER RELATED SERVICES,A,MEETS REQUIREMENTS,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,4,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-01T19:13:20Z,16,F
2019,80NSSC19F1518,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SC85B,17,733500,733500,733500,733500,733500,733500,9/25/2019,2019,2019-11-01T00:00:00Z,2020-10-31T00:00:00Z,2020-10-31T00:00:00Z,7/1/2016,80,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,80,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,X,RED RIVER TECHNOLOGY LLC,RED RIVER COMPUTER CO.  INC.,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK ENTERPRISE AND SPLUNK ENTERPRISE LICENSES AND SUPPORT.,NA,NA,NA,D311,IT AND TELECOM- DATA CONVERSION,NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FOO,FOLLOW-ON ACTION FOLLOWING COMPETITIVE INITIAL ACTION,NA,1,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-25T17:29:20Z,1181,F
2019,FA440719FA242,9700,DEPT OF DEFENSE,FA873213D0029,0,346366.36,346366.36,346366.36,346366.36,346366.36,346366.36,9/19/2019,2019,2019-09-20T00:00:00Z,2020-09-19T00:00:00Z,2020-09-19T00:00:00Z,9/9/2019,97,DEPARTMENT OF DEFENSE (DOD),5700,DEPT OF THE AIR FORCE,FA4407,FA4407  375 CONS LGC,97,DEPARTMENT OF DEFENSE (DOD),5700,DEPT OF THE AIR FORCE,F3ST95,USTC J6,X,BLUE TECH INC.,BLUE TECH INC.,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK PERPETUAL LICENSE 209GB,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,334210,TELEPHONE APPARATUS MANUFACTURING,A,NOT REQUIRED,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,4,A,COMMERCIAL ITEM,X,NOT APPLICABLE,NO,X,NOT APPLICABLE,B,IDC,W,NOT OBTAINED - WAIVED,D,NOT CONSOLIDATED,N,NO,X,NOT APPLICABLE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2019-09-19T12:02:51Z,10,F
2019,123A9419F0179,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SD80B,13,145944.62,145944.62,145944.62,145944.62,437833.86,437833.86,9/26/2019,2019,2019-09-26T00:00:00Z,2022-09-28T00:00:00Z,2022-09-28T00:00:00Z,9/25/2019,12,DEPARTMENT OF AGRICULTURE (USDA),12G2,FOOD SAFETY AND INSPECTION SERVICE,123A94,"USDA, FSIS, OAS PCMB",12,DEPARTMENT OF AGRICULTURE (USDA),12G2,FOOD SAFETY AND INSPECTION SERVICE,123A94,"USDA, FSIS, OAS PCMB",X,"AUGUST SCHELL ENTERPRISES, INC.",AUGUST SCHELL ENTERPRISES  INC.,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK UPGRADE,NA,NA,NA,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,5,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-26T17:54:31Z,1,F
2019,15JPSS19F00000864,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SD28B,16,1663738.8,1663738.8,1663738.8,1663738.8,1663738.8,1663738.8,9/27/2019,2019,2019-09-27T00:00:00Z,2020-09-30T00:00:00Z,2020-09-30T00:00:00Z,9/20/2019,15,DEPARTMENT OF JUSTICE (DOJ),1501,"OFFICES, BOARDS AND DIVISIONS",15JPSS,JMD-PROCUREMENT SERVICES STAFF,15,DEPARTMENT OF JUSTICE (DOJ),1501,"OFFICES, BOARDS AND DIVISIONS",15JC10,OFC OF THE CHIEF INFO OFFICER (JMD),X,ALPHASIX CORPORATION,ALPHASIX INC,DELIVERY ORDER,FIRM FIXED PRICE,LID 1298 REQUEST FOR SPLUNK HARDWARE INCREASE -  CSS ( GABRIELA SMITH-SHERMAN),NA,NA,NA,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,2,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-07T10:01:46Z,7,F
2019,W912LQ19F0060,9700,DEPT OF DEFENSE,W52P1J15D0008,0,26460,26460,26460,26460,132300,132300,9/5/2019,2019,2019-09-05T00:00:00Z,2020-09-19T00:00:00Z,2024-09-19T00:00:00Z,8/14/2019,97,DEPARTMENT OF DEFENSE (DOD),2100,DEPT OF THE ARMY,W912LQ,W7N5 USPFO ACTIVITY VA ARNG,97,DEPARTMENT OF DEFENSE (DOD),2100,DEPT OF THE ARMY,W801GJ,"W8BJ VAARNG ELEMENT, JF HQ",X,CARAHSOFT TECHNOLOGY CORPORATION,CARAHSOFT TECHNOLOGY CORPORATION,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK 30GB SOFTWARE LICENSE,NA,NA,W912LQ19Q0030,7030,INFORMATION TECHNOLOGY SOFTWARE,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,511210,SOFTWARE PUBLISHERS,A,NOT REQUIRED,USA,MFG IN U.S.,C,PLAN REQUIRED - INCENTIVE NOT INCLUDED,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,ONE,ONLY ONE SOURCE - OTHER,NA,1,A,COMMERCIAL ITEM,Y,YES,NO,N,NO,B,IDC,N,NO,D,NOT CONSOLIDATED,N,NO,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTHER THAN SMALL BUSINESS,O,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-05T14:10:35Z,22,F
2019,70RDAD19FR0000142,7001,OFFICE OF PROCUREMENT OPERATIONS,HSHQDC13D00020,P00004,289831.65,289831.65,289831.65,289831.65,289831.65,289831.65,9/26/2019,2019,2019-09-30T00:00:00Z,2020-09-15T00:00:00Z,2020-09-29T00:00:00Z,9/25/2019,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7001,OFFICE OF PROCUREMENT OPERATIONS,70RDAD,DEPT OPS ACQ DIV,70,DEPARTMENT OF HOMELAND SECURITY (DHS),7009,U.S. SECRET SERVICE,70US09,U. S. SECRET SERVICE,X,FS PARTNERS LLP,FS PARTNERS LLP,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK ENTERPRISE - TERM LICENSE,NA,NA,NA,7050,INFORMATION TECHNOLOGY COMPONENTS,NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FOO,FOLLOW-ON ACTION FOLLOWING COMPETITIVE INITIAL ACTION,NA,1,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,B,IDC,N,NO,D,NOT CONSOLIDATED,Y,YES,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PARTNERSHIP,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-30T17:00:16Z,1,F
2019,W912L519F0028,9700,DEPT OF DEFENSE,W52P1J16D0015,0,38411.67,38411.67,38411.67,38411.67,77496.05,77496.05,8/30/2019,2019,2019-08-30T00:00:00Z,2019-09-20T00:00:00Z,2020-09-20T00:00:00Z,8/2/2019,97,DEPARTMENT OF DEFENSE (DOD),2100,DEPT OF THE ARMY,W912L5,W7M0 USPFO ACTIVITY DE ARNG,97,DEPARTMENT OF DEFENSE (DOD),2100,DEPT OF THE ARMY,W56YQQ,"ARNG STAFF ELEMENT, JOINT FORCE HEA",X,"WILDFLOWER INTERNATIONAL, LTD.",WILDFLOWER INTERNATIONAL  LTD.,DELIVERY ORDER,FIRM FIXED PRICE,"LICENSES, SPLUNK SERVER",NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,334111,ELECTRONIC COMPUTER MANUFACTURING,A,MEETS REQUIREMENTS,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,2,A,COMMERCIAL ITEM,Y,YES,YES,X,NOT APPLICABLE,B,IDC,N,NO,D,NOT CONSOLIDATED,N,NO,X,NOT APPLICABLE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2019-08-30T10:11:40Z,28,F
2019,15JPSS19F00000861,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SC03B,22,1052920,1052920,1052920,1052920,1052920,1052920,9/27/2019,2019,2019-09-27T00:00:00Z,2020-09-30T00:00:00Z,2020-09-30T00:00:00Z,9/20/2019,15,DEPARTMENT OF JUSTICE (DOJ),1501,"OFFICES, BOARDS AND DIVISIONS",15JPSS,JMD-PROCUREMENT SERVICES STAFF,15,DEPARTMENT OF JUSTICE (DOJ),1501,"OFFICES, BOARDS AND DIVISIONS",15JC10,OFC OF THE CHIEF INFO OFFICER (JMD),X,CARAHSOFT TECHNOLOGY CORPORATION,CARAHSOFT TECHNOLOGY CORPORATION,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK TERM LICENSE AND PROFESSIONAL SERVICES - SEE ATTACHED QUOTE FOR DETAILS.,NA,NA,NA,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",NA,NA,334111,ELECTRONIC COMPUTER MANUFACTURING,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,2,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-07T10:01:07Z,7,F
2019,75D30119F06658,7529,NATIONAL INSTITUTES OF HEALTH,HHSN316201500065W,7,808333.51,1268847.72,808333.51,1268847.72,1729361.93,1729361.93,9/6/2019,2019,2019-09-06T00:00:00Z,2020-09-05T00:00:00Z,2022-09-05T00:00:00Z,8/13/2019,75,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),7523,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,CDC OFFICE OF ACQUISITION SERVICES,75,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),7523,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,CDC OFFICE OF ACQUISITION SERVICES,X,RED RIVER TECHNOLOGY LLC,RED RIVER COMPUTER CO.  INC.,DELIVERY ORDER,FIRM FIXED PRICE,CDC SPLUNK CLOUD SERVICES,NA,NA,75D30119Q70977,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,5,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-07-21T21:28:34Z,24,F
